link_id,tick,self_reported_latency_ms,measured_latency_ms
Caelum-Dawn,196,134659.776,138246.867
Caelum-Dawn,197,123951.635,120631.953
Caelum-Dawn,198,151967.557,152423.894
Caelum-Dawn,199,232125.887,226556.901
Caelum-Dawn,200,342850.843,338387.637
Caelum-Dawn,201,81351.212,151270.727
Caelum-Dawn,202,238836.78,231332.298
Caelum-Dawn,203,148405.582,149788.398
Caelum-Dawn,204,158607.464,151654.323
Caelum-Dawn,205,140407.585,134956.374
Caelum-Dawn,206,118417.46,119350.015
Caelum-Dawn,207,162529.852,156991.375
Caelum-Dawn,208,292464.913,289594.406
Caelum-Dawn,209,,128004.858
Caelum-Dawn,210,178338.103,180883.444
Caelum-Dawn,211,54951.5,134592.315
Caelum-Dawn,212,152744.994,153131.908
Caelum-Dawn,213,112004.518,115540.61
Caelum-Dawn,214,124704.401,120558.391
Caelum-Dawn,215,375261.873,212417.936
Caelum-Dawn,216,153008.167,154242.058
Caelum-Dawn,217,136650.241,134961.378
Caelum-Dawn,218,142143.839,138903.734
Caelum-Dawn,219,211952.361,203133.093
Caelum-Dawn,220,122052.727,126667.258
Caelum-Dawn,221,275890.572,285168.503
Caelum-Dawn,222,147407.065,147898.49
Caelum-Dawn,223,133491.841,130236.631
Caelum-Dawn,224,159175.491,157989.204
Caelum-Dawn,225,125079.45,122069.29
Caelum-Dawn,226,122616.89,268769.814
Caelum-Dawn,227,122096.913,128202.419
Caelum-Dawn,228,291417.99,293275.937
Caelum-Dawn,229,118288.083,115803.793
Caelum-Dawn,230,114133.49,110699.681
Caelum-Dawn,231,115873.12,112891.356
Caelum-Dawn,232,147186.642,150177.627
Caelum-Dawn,233,138489.268,134157.593
Caelum-Dawn,234,112257.873,117734.365
Caelum-Dawn,235,129484.08,125060.168
Caelum-Dawn,236,120008.257,116689.921
Caelum-Dawn,237,117156.461,113797.159
Caelum-Dawn,238,130595.97,135767.54
Caelum-Dawn,239,152070.887,149407.051
Caelum-Dawn,240,117544.602,122349.277
Caelum-Dawn,241,129440.582,129646.312
Caelum-Dawn,242,155806.202,150202.697
Caelum-Dawn,243,142806.278,146824.042
Caelum-Dawn,244,150539.474,152084.834
Caelum-Dawn,245,125038.763,129036.489
Caelum-Dawn,246,125760.344,120456.708
Caelum-Dawn,247,331846.226,338195.692
Caelum-Dawn,248,111148.629,115361.507
Caelum-Dawn,249,511765.309,515681.523
Caelum-Dawn,250,140418.794,145803.582
Caelum-Dawn,251,160278.319,155932.545
Caelum-Dawn,252,113761.65,109138.012
Caelum-Dawn,253,418135.583,429941.343
Caelum-Dawn,254,243584.717,244652.334
Caelum-Dawn,255,111846.497,116498.897
Caelum-Dawn,256,117659.462,113930.445
Caelum-Dawn,257,118413.576,120078.046
Caelum-Dawn,258,131920.143,132587.981
Caelum-Dawn,259,957713.018,412345.539
Caelum-Dawn,260,288665.948,293291.649
Caelum-Dawn,261,134603.576,132702.105
Caelum-Dawn,262,118876.729,116983.034
Caelum-Dawn,263,118304.816,120706.469
Caelum-Dawn,264,,313304.874
Caelum-Dawn,265,140295.665,135090.903
Caelum-Dawn,266,140482.469,135808.931
Caelum-Dawn,267,105441.271,110872.471
Caelum-Dawn,268,125043.862,129352.309
Caelum-Dawn,269,111479.514,112997.965
Caelum-Dawn,270,121020.49,126564.38
Caelum-Dawn,271,261996.393,252340.061
Caelum-Dawn,272,155492.909,150464.311
Caelum-Dawn,273,184228.494,177231.09
Caelum-Dawn,274,173949.082,179100.002
Caelum-Dawn,275,148767.396,148298.441
Caelum-Dawn,276,205000.98,110695.647
Caelum-Dawn,277,124035.213,119017.466
Caelum-Dawn,278,148509.507,142266.807
Caelum-Dawn,279,117579.698,117626.042
Caelum-Dawn,280,193280.463,187015.784
Caelum-Dawn,281,230839.3,229860.652
Caelum-Dawn,282,462712.743,478977.927
Caelum-Dawn,283,194353.962,201870.277
Caelum-Dawn,284,148303.06,153025.907
Caelum-Dawn,285,108127.695,113253.321
Caelum-Dawn,286,114233.734,113743.82
Caelum-Dawn,287,243773.998,252553.34
Caelum-Dawn,288,,176206.475
Caelum-Dawn,289,185435.251,190039.402
Caelum-Dawn,290,131556.718,134359.352
Caelum-Dawn,291,164254.584,159254.576
Caelum-Dawn,292,247912.794,238866.937
Caelum-Dawn,293,,1411190.164
Caelum-Dawn,294,125936.379,128497.913
Caelum-Dawn,295,234141.906,241325.925
Caelum-Dawn,296,586646.594,573345.921
Caelum-Dawn,297,444024.353,455796.343
Caelum-Dawn,298,128593.628,123173.104
Caelum-Dawn,299,199252.74,201053.045
Caelum-Dawn,300,197223.996,198733.651
Caelum-Dawn,301,126907.259,122580.928
Caelum-Dawn,302,159974.406,164072.232
Caelum-Dawn,303,141240.814,137328.757
Caelum-Dawn,304,184795.691,186672.141
Caelum-Dawn,305,674267.617,231600.68
Caelum-Dawn,306,244047.349,234193.671
Caelum-Dawn,307,111925.059,114157.846
Caelum-Dawn,308,164908.238,163374.555
Caelum-Dawn,309,187446.527,192388.11
Caelum-Dawn,310,136237.599,143209.766
Caelum-Dawn,311,157970.231,154042.711
Caelum-Dawn,312,151353.769,151300.527
Caelum-Dawn,313,186393.061,183087.905
Caelum-Dawn,314,171578.119,179526.262
Caelum-Dawn,315,263471.03,159854.315
Caelum-Dawn,316,,167677.738
Caelum-Dawn,317,362986.812,357934.794
Caelum-Dawn,318,179692.083,172786.198
Caelum-Dawn,319,262510.946,274005.41
Caelum-Dawn,320,122296.746,120683.642
Caelum-Dawn,321,301545.708,307451.543
Caelum-Dawn,322,243432.5,245596.091
Caelum-Dawn,323,445569.536,443511.523
Caelum-Dawn,324,105295.732,109803.711
Caelum-Dawn,325,400775.462,406513.897
Caelum-Dawn,326,159220.85,167075.812
Caelum-Dawn,327,118837.505,122077.783
Caelum-Dawn,328,159268.476,166837.023
Caelum-Dawn,329,451819.158,443033.321
Caelum-Dawn,330,178472.27,177028.016
Caelum-Dawn,331,270827.409,260575.833
Caelum-Dawn,332,175600.315,176292.214
Caelum-Dawn,333,162709.849,157849.673
Caelum-Dawn,334,125060.888,128044.904
Caelum-Dawn,335,,121019.955
Caelum-Dawn,336,195103.586,187070.782
Caelum-Dawn,337,220736.957,221194.602
Caelum-Dawn,338,225854.181,233566.126
Caelum-Dawn,339,861716.469,898885.13
Caelum-Dawn,340,124558.319,127643.042
Caelum-Dawn,341,115950.928,117092.146
Caelum-Dawn,342,168011.165,162856.442
Caelum-Dawn,343,132080.851,132330.022
Caelum-Dawn,344,128704.53,130472.323
Caelum-Dawn,345,177326.465,180848.717
Caelum-Dawn,346,117727.923,116297.22
Caelum-Dawn,347,130032.642,132257.977
Caelum-Dawn,348,141839.87,138188.754
Caelum-Dawn,349,66522.088,121020.567
Caelum-Dawn,350,182526.607,186073.294
Caelum-Dawn,351,212583.622,214263.64
Caelum-Dawn,352,293833.959,286660.902
Caelum-Dawn,353,117695.992,114443.351
Caelum-Dawn,354,246602.559,247817.82
Caelum-Dawn,355,357713.354,353601.678
Caelum-Dawn,356,162643.688,159654.071
Caelum-Dawn,357,228319.723,220814.443
Caelum-Dawn,358,483031.483,490340.495
Caelum-Dawn,359,145754.896,141695.715
Caelum-Dawn,360,203499.382,213508.647
Caelum-Dawn,361,120851.676,123613.938
Caelum-Dawn,362,112623.992,114612.234
Caelum-Dawn,363,120347.01,123520.353
Caelum-Dawn,364,174035.762,169829.086
Caelum-Dawn,365,153487.866,149883.385
Caelum-Dawn,366,111907.28,115985.118
Caelum-Dawn,367,168649.396,165059.226
Caelum-Dawn,368,404359.358,414108.58
Caelum-Dawn,369,375662.532,380938.014
Caelum-Dawn,370,523218.986,532457.416
Caelum-Dawn,371,119443.564,118952.798
Caelum-Dawn,372,119608.559,117662.089
Caelum-Dawn,373,143838.756,139962.803
Caelum-Dawn,374,165274.745,171537.673
Caelum-Dawn,375,131566.481,133086.332
Caelum-Dawn,376,142087.656,148341.802
Caelum-Dawn,377,296895.414,286384.041
Caelum-Dawn,378,159893.268,155949.187
Caelum-Dawn,379,173305.865,169654.039
Caelum-Dawn,380,180281.778,172985.606
Caelum-Dawn,381,315065.825,302354.674
Caelum-Dawn,382,124743.409,119482.425
Caelum-Dawn,383,,117280.561
Caelum-Dawn,384,848873.72,839215.141
Caelum-Dawn,385,,123514.197
Caelum-Dawn,386,127224.889,128149.737
Caelum-Dawn,387,195388.672,186373.919
Caelum-Dawn,388,148467.106,142993.798
Caelum-Dawn,389,128612.205,131612.618
Caelum-Dawn,390,113781.241,115140.92
Caelum-Dawn,391,198973.892,132719.748
Caelum-Dawn,392,115205.069,117196.344
Caelum-Dawn,393,157094.176,154890.916
Caelum-Dawn,394,434115.742,445616.677
Caelum-Dawn,395,185634.323,183056.773
Caelum-Dawn,396,143856.601,144775.862
Caelum-Dawn,397,225432.153,233424.132
Caelum-Dawn,398,289868.26,299431.689
Caelum-Dawn,399,112513.574,113750.041
Caelum-Dawn,400,117978.736,116280.565
Caelum-Dawn,401,114268.857,111470.252
Caelum-Dawn,402,340504.669,333228.606
Caelum-Dawn,403,124804.241,123348.051
Caelum-Dawn,404,123994.563,130200.635
Caelum-Dawn,405,144328.251,137583.412
Caelum-Dawn,406,112830.392,114711.522
Caelum-Dawn,407,333425.359,327551.161
Caelum-Dawn,408,114411.135,116941.897
Caelum-Dawn,409,235181.573,245662.548
Caelum-Dawn,410,174686.312,177880.453
Caelum-Dawn,411,228573.897,229643.008
Caelum-Dawn,412,149052.253,152254.436
Caelum-Dawn,413,475017.843,465768.816
Caelum-Dawn,414,196644.084,191248.759
Caelum-Dawn,415,122284.409,123753.919
Caelum-Dawn,416,227177.965,226030.866
Caelum-Dawn,417,,129371.558
Caelum-Dawn,418,152933.274,153415.133
Caelum-Dawn,419,121646.225,126680.239
Caelum-Dawn,420,148359.309,148193.769
Caelum-Dawn,421,258224.811,271369.52
Caelum-Dawn,422,245247.167,235593.085
Caelum-Dawn,423,253277.652,254339.968
Caelum-Dawn,424,111516.855,116125.715
Caelum-Dawn,425,156192.95,162889.958
Caelum-Dawn,426,1596899.386,1678624.317
Caelum-Dawn,427,181605.447,187494.445
Caelum-Dawn,428,115583.608,117438.741
Caelum-Dawn,429,135545.359,142338.742
Caelum-Dawn,430,154626.031,157391.019
Caelum-Dawn,431,211581.68,212863.816
Caelum-Dawn,432,117552.795,117347.971
Caelum-Dawn,433,,221829.511
Caelum-Dawn,434,194029.629,191121.985
Caelum-Dawn,435,173711.385,171483.017
Caelum-Dawn,436,886297.971,874483.967
Caelum-Dawn,437,171937.229,164041.332
Caelum-Dawn,438,140179.828,144372.548
Caelum-Dawn,439,116482.874,114994.009
Caelum-Dawn,440,575717.158,553405.162
Caelum-Dawn,441,142835.125,143522.238
Caelum-Dawn,442,228493.173,226685.696
Caelum-Dawn,443,285463.507,281592.969
Caelum-Dawn,444,126439.475,125208.648
Caelum-Dawn,445,225481.693,219749.961
Caelum-Dawn,446,357106.987,363311.948
Caelum-Dawn,447,127629.091,125926.213
Caelum-Dawn,448,232159.966,238638.229
Caelum-Dawn,449,124363.143,119335.055
Caelum-Dawn,450,171002.329,168662.212
Caelum-Dawn,451,115143.217,120604.776
Caelum-Dawn,452,,117534.485
Caelum-Dawn,453,132260.477,129605.615
Caelum-Dawn,454,260961.346,273131.713
Caelum-Dawn,455,115842.908,110445.958
Caelum-Dawn,456,311271.317,320443.03
Caelum-Dawn,457,132614.243,127842.726
Caelum-Dawn,458,47983.994,126615.57
Caelum-Dawn,459,126699.989,131649.405
Caelum-Dawn,460,119676.762,123591.179
Caelum-Dawn,461,120008.654,117884.674
Caelum-Dawn,462,115454.596,117752.079
Caelum-Dawn,463,138809.042,136820.116
Caelum-Dawn,464,253628.056,266799.671
Caelum-Dawn,465,129833.107,126577.515
Caelum-Dawn,466,255728.471,246815.667
Caelum-Dawn,467,224432.497,217916.571
Caelum-Dawn,468,366353.936,134502.52
Caelum-Dawn,469,145490.546,142492.835
Caelum-Dawn,470,115305.208,120021.833
Caelum-Dawn,471,562119.843,202880.13
Caelum-Dawn,472,125149.436,124209.709
Caelum-Dawn,473,123983.438,122767.411
Caelum-Dawn,474,145222.051,147881.073
Caelum-Dawn,475,177326.803,173307.834
Caelum-Dawn,476,,246863.055
Caelum-Dawn,477,138433.366,138529.466
Caelum-Dawn,478,298822.569,297602.946
Caelum-Dawn,479,110283.276,115866.183
Caelum-Dawn,480,315910.92,331326.368
Caelum-Dawn,481,270140.521,262661.675
Caelum-Dawn,482,322662.705,326681.751
Caelum-Dawn,483,226020.269,233686.672
Caelum-Dawn,484,110996.994,114520.532
Caelum-Dawn,485,251569.875,251194.693
Caelum-Dawn,486,141432.781,141143.762
Caelum-Dawn,487,146842.554,142204.429
Caelum-Dawn,488,106863.545,112231.411
Caelum-Dawn,489,106432.835,108128.283
Caelum-Dawn,490,110879.379,115298.883
Caelum-Dawn,491,81489.431,178273.229
Caelum-Dawn,492,111932.574,112752.477
Caelum-Dawn,493,115005.07,111048.845
Caelum-Dawn,494,,150645.631
Caelum-Dawn,495,121462.637,116402.12
Caelum-Dawn,496,129786.157,124238.484
Caelum-Dawn,497,122497.027,117710.625
Caelum-Dawn,498,192697.375,202561.282
Caelum-Dawn,499,544940.329,537431.452
Caelum-Elysium,0,121506.653,127059.396
Caelum-Elysium,1,133025.032,129160.115
Caelum-Elysium,2,183903.149,182092.501
Caelum-Elysium,3,140249.046,138393.038
Caelum-Elysium,4,161964.027,156248.938
Caelum-Elysium,5,149317.229,149585.523
Caelum-Elysium,6,147104.963,154262.072
Caelum-Elysium,7,175643.911,172208.501
Caelum-Elysium,8,186375.95,193838.777
Caelum-Elysium,9,133901.035,140266.588
Caelum-Elysium,10,194459.65,193161.251
Caelum-Elysium,11,136754.968,140413.668
Caelum-Elysium,12,143573.062,138831.086
Caelum-Elysium,13,193794.855,185425.866
Caelum-Elysium,14,133775.721,129785.464
Caelum-Elysium,15,152611.696,154913.011
Caelum-Elysium,16,193981.577,199952.352
Caelum-Elysium,17,129577.665,127916.839
Caelum-Elysium,18,124662.643,131024.044
Caelum-Elysium,19,298977.859,290566.17
Caelum-Elysium,20,138727.734,134673.958
Caelum-Elysium,21,151229.291,156287.984
Caelum-Elysium,22,145971.226,139194.31
Caelum-Elysium,23,489917.658,491198.117
Caelum-Elysium,24,136196.365,135651.396
Caelum-Elysium,25,,135390.765
Caelum-Elysium,26,147179.259,141728.815
Caelum-Elysium,27,1053012.593,1030715.051
Caelum-Elysium,28,224663.949,217468.015
Caelum-Elysium,29,,172780.722
Caelum-Elysium,30,,174751.274
Caelum-Elysium,31,131096.521,133440.476
Caelum-Elysium,32,,203854.915
Caelum-Elysium,33,246907.527,253018.719
Caelum-Elysium,34,149213.659,151365.962
Caelum-Elysium,35,,205225.996
Caelum-Elysium,36,127248.301,123540.202
Caelum-Elysium,37,128545.37,127249.374
Caelum-Elysium,38,189778.833,181807.504
Caelum-Elysium,39,122234.613,126935.29
Caelum-Elysium,40,149418.895,156776.75
Caelum-Elysium,41,152712.907,149462.577
Caelum-Elysium,42,133153.99,130275.969
Caelum-Elysium,43,343677.36,163699.676
Caelum-Elysium,44,325129.087,316731.987
Caelum-Elysium,45,374989.476,358233.083
Caelum-Elysium,46,261131.104,254546.95
Caelum-Elysium,47,161618.765,158729.573
Caelum-Elysium,48,317275.769,317053.934
Caelum-Elysium,49,276995.514,284033.743
Caelum-Elysium,50,121196.713,125749.536
Caelum-Elysium,51,135255.532,131290.202
Caelum-Elysium,52,152145.959,152806.953
Caelum-Elysium,53,,250200.978
Caelum-Elysium,54,155010.972,154218.902
Caelum-Elysium,55,182157.972,186493.214
Caelum-Elysium,56,134412.498,128353.843
Caelum-Elysium,57,305951.602,299618.513
Caelum-Elysium,58,636242.624,641099.733
Caelum-Elysium,59,136441.877,130826.012
Caelum-Elysium,60,196310.543,204499.239
Caelum-Elysium,61,134222.213,133959.629
Caelum-Elysium,62,,143033.234
Caelum-Elysium,63,162509.921,157056.506
Caelum-Elysium,64,205581.996,596443.735
Caelum-Elysium,65,138207.093,138505.464
Caelum-Elysium,66,152752.216,151476.161
Caelum-Elysium,67,153468.268,157530.543
Caelum-Elysium,68,143011.192,136568.098
Caelum-Elysium,69,153047.575,151388.578
Caelum-Elysium,70,198128.198,197396.462
Caelum-Elysium,71,,414507.763
Caelum-Elysium,72,593445.79,586694.206
Caelum-Elysium,73,253109.267,262090.14
Caelum-Elysium,74,156184.914,159917.339
Caelum-Elysium,75,172084.559,164536.071
Caelum-Elysium,76,199163.707,195950.022
Caelum-Elysium,77,346153.453,331295.906
Caelum-Elysium,78,458330.671,444090.812
Caelum-Elysium,79,444881.855,426101.442
Caelum-Elysium,80,786071.112,757195.361
Caelum-Elysium,81,564906.289,571378.044
Caelum-Elysium,82,174387.645,167401.769
Caelum-Elysium,83,204812.966,203291.157
Caelum-Elysium,84,201945.181,192695.145
Caelum-Elysium,85,270578.494,272332.393
Caelum-Elysium,86,304766.415,313779.678
Caelum-Elysium,87,165749.784,159719.081
Caelum-Elysium,88,207907.619,209333.012
Caelum-Elysium,89,129294.374,132924.413
Caelum-Elysium,90,149707.399,154743.122
Caelum-Elysium,91,,258927.314
Caelum-Elysium,92,,336479.723
Caelum-Elysium,93,140688.187,145106.298
Caelum-Elysium,94,374227.435,380141.0
Caelum-Elysium,95,133521.471,134823.173
Caelum-Elysium,96,191899.316,196420.622
Caelum-Elysium,97,162155.901,156940.94
Caelum-Elysium,98,176292.245,178234.77
Caelum-Elysium,99,136850.243,131697.397
Caelum-Elysium,100,554825.338,570874.323
Caelum-Elysium,101,128801.047,126971.036
Caelum-Elysium,102,140287.213,135388.606
Caelum-Elysium,103,216006.815,211917.876
Caelum-Elysium,104,178291.845,177064.754
Caelum-Elysium,105,410313.088,415953.147
Caelum-Elysium,106,,150701.639
Caelum-Elysium,107,174489.369,179867.518
Caelum-Elysium,108,154229.888,153191.849
Caelum-Elysium,109,222437.029,214904.911
Caelum-Elysium,110,133336.97,137637.538
Caelum-Elysium,111,142268.226,141238.373
Caelum-Elysium,112,201427.205,472378.939
Caelum-Elysium,113,433718.831,432317.061
Caelum-Elysium,114,124284.261,129475.388
Caelum-Elysium,115,177066.658,170443.435
Caelum-Elysium,116,190108.226,186711.252
Caelum-Elysium,117,248812.447,259159.124
Caelum-Elysium,118,124476.364,129122.564
Caelum-Elysium,119,156037.713,153335.261
Caelum-Elysium,120,281376.033,269832.25
Caelum-Elysium,121,227523.699,231470.479
Caelum-Elysium,122,194097.946,192194.158
Caelum-Elysium,123,2211045.096,2125304.449
Caelum-Elysium,124,181934.828,189649.301
Caelum-Elysium,125,149093.934,147980.158
Caelum-Elysium,126,,248464.519
Caelum-Elysium,127,178292.972,174064.302
Caelum-Elysium,128,286495.126,301531.548
Caelum-Elysium,129,150890.228,157761.274
Caelum-Elysium,130,197920.066,203819.222
Caelum-Elysium,131,175579.782,182753.904
Caelum-Elysium,132,137735.174,131806.182
Caelum-Elysium,133,228937.773,230066.477
Caelum-Elysium,134,171349.576,180323.734
Caelum-Elysium,135,142828.95,141264.305
Caelum-Elysium,136,142596.163,140879.708
Caelum-Elysium,137,170103.887,173350.884
Caelum-Elysium,138,168432.269,173818.572
Caelum-Elysium,139,353597.265,368515.385
Caelum-Elysium,140,221971.813,229943.31
Caelum-Elysium,141,417052.43,399378.877
Caelum-Elysium,142,769201.959,739192.331
Caelum-Elysium,143,123700.332,127686.219
Caelum-Elysium,144,157725.763,155826.752
Caelum-Elysium,145,192503.807,198477.295
Caelum-Elysium,146,133492.733,130707.077
Caelum-Elysium,147,314475.802,304792.841
Caelum-Elysium,148,134690.689,139775.742
Caelum-Elysium,149,291969.016,293288.202
Caelum-Elysium,150,159422.235,157298.334
Caelum-Elysium,151,126842.908,132361.782
Caelum-Elysium,152,127771.882,126116.193
Caelum-Elysium,153,136321.589,133910.071
Caelum-Elysium,154,356826.214,345796.308
Caelum-Elysium,155,139353.84,135546.409
Caelum-Elysium,156,356717.172,374964.93
Caelum-Elysium,157,181183.178,189889.555
Caelum-Elysium,158,135065.341,129309.565
Caelum-Elysium,159,132807.752,138408.142
Caelum-Elysium,160,155787.58,152901.268
Caelum-Elysium,161,128329.262,124391.806
Caelum-Elysium,162,126370.404,127245.145
Caelum-Elysium,163,128084.422,129650.297
Caelum-Elysium,164,161363.639,154779.975
Caelum-Elysium,165,217546.35,208914.049
Caelum-Elysium,166,189322.428,180488.706
Caelum-Elysium,167,186820.185,178992.594
Caelum-Elysium,168,243748.585,245163.994
Caelum-Elysium,169,170595.601,172722.467
Caelum-Elysium,170,145242.779,145951.887
Caelum-Elysium,171,252546.969,245101.996
Caelum-Elysium,172,142714.019,143330.467
Caelum-Elysium,173,137038.61,132228.054
Caelum-Elysium,174,231054.667,220554.872
Caelum-Elysium,175,274929.061,280412.884
Caelum-Elysium,176,183463.695,177138.496
Caelum-Elysium,177,196700.301,190292.132
Caelum-Elysium,178,176631.914,182438.51
Caelum-Elysium,179,166251.254,171146.321
Caelum-Elysium,180,133053.863,139185.186
Caelum-Elysium,181,133594.648,135551.74
Caelum-Elysium,182,123513.615,128076.63
Caelum-Elysium,183,149507.937,153064.007
Caelum-Elysium,184,283134.167,295179.258
Caelum-Elysium,185,268967.702,261541.054
Caelum-Elysium,186,152752.74,159220.277
Caelum-Elysium,187,145805.594,142494.963
Caelum-Elysium,188,676199.931,651197.279
Caelum-Elysium,189,423332.483,437203.94
Caelum-Elysium,190,141828.425,141980.578
Caelum-Elysium,191,390600.338,379841.209
Caelum-Elysium,192,,137169.694
Caelum-Elysium,193,256889.322,251266.311
Caelum-Elysium,194,294686.599,292144.403
Caelum-Elysium,195,130523.749,127382.571
Caelum-Elysium,196,136675.008,133921.014
Caelum-Elysium,197,126857.455,130328.935
Caelum-Elysium,198,152261.712,155520.813
Caelum-Elysium,199,529060.051,505816.708
Caelum-Elysium,200,153586.003,155787.89
Caelum-Elysium,201,137733.765,133833.88
Caelum-Elysium,202,252980.853,255942.883
Caelum-Elysium,203,,218386.47
Caelum-Elysium,204,440111.736,443464.047
Caelum-Elysium,205,132082.147,135872.688
Caelum-Elysium,206,373385.028,384463.576
Caelum-Elysium,207,169122.094,175116.99
Caelum-Elysium,208,552624.991,544505.951
Caelum-Elysium,209,155400.41,152710.199
Caelum-Elysium,210,194486.609,199568.054
Caelum-Elysium,211,137212.83,135609.625
Caelum-Elysium,212,259155.836,267132.855
Caelum-Elysium,213,177297.8,177029.746
Caelum-Elysium,214,,219429.388
Caelum-Elysium,215,138653.99,133914.168
Caelum-Elysium,216,216610.992,224065.74
Caelum-Elysium,217,148947.859,143594.507
Caelum-Elysium,218,134999.276,141751.343
Caelum-Elysium,219,249428.554,238729.456
Caelum-Elysium,220,198756.691,197368.142
Caelum-Elysium,221,227290.554,231170.919
Caelum-Elysium,222,1176002.854,612436.693
Caelum-Elysium,223,55996.619,160043.954
Caelum-Elysium,224,,235519.894
Caelum-Elysium,225,143366.307,138761.704
Caelum-Elysium,226,160191.877,167354.145
Caelum-Elysium,227,322968.291,311512.106
Caelum-Elysium,228,168354.437,173788.627
Caelum-Elysium,229,143376.638,144151.102
Caelum-Elysium,230,174656.902,176438.843
Caelum-Elysium,231,617962.43,631260.467
Caelum-Elysium,232,155487.295,162998.029
Caelum-Elysium,233,249954.192,246245.8
Caelum-Elysium,234,247155.23,240342.422
Caelum-Elysium,235,148688.569,153971.528
Caelum-Elysium,236,138398.194,134979.288
Caelum-Elysium,237,180968.804,189350.414
Caelum-Elysium,238,205405.87,207051.768
Caelum-Elysium,239,184697.323,176453.92
Caelum-Elysium,240,197329.307,200564.086
Caelum-Elysium,241,252053.699,240748.571
Caelum-Elysium,242,125241.758,127969.531
Caelum-Elysium,243,144122.362,148712.345
Caelum-Elysium,244,188006.481,182488.421
Caelum-Elysium,245,154697.96,158401.843
Caelum-Elysium,246,133904.93,131348.011
Caelum-Elysium,247,150635.917,154249.114
Caelum-Elysium,248,132641.524,130865.639
Caelum-Elysium,249,144314.003,143564.926
Caelum-Elysium,250,364825.305,348470.666
Caelum-Elysium,251,468211.832,481377.841
Caelum-Elysium,252,140749.018,147065.494
Caelum-Elysium,253,174596.372,173232.036
Caelum-Elysium,254,350360.366,359038.263
Caelum-Elysium,255,223536.14,230387.153
Caelum-Elysium,256,187502.794,194825.204
Caelum-Elysium,257,138269.779,135642.446
Caelum-Elysium,258,175917.275,175260.223
Caelum-Elysium,259,333690.656,320236.81
Caelum-Elysium,260,209092.554,200818.414
Caelum-Elysium,261,197788.674,190738.125
Caelum-Elysium,262,153119.552,146851.046
Caelum-Elysium,263,189663.434,190339.911
Caelum-Elysium,264,209483.008,209352.476
Caelum-Elysium,265,75452.465,161386.546
Caelum-Elysium,266,,141004.028
Caelum-Elysium,267,141122.434,136748.16
Caelum-Elysium,268,342469.901,335278.594
Caelum-Elysium,269,265490.353,273514.161
Caelum-Elysium,270,234667.446,236570.87
Caelum-Elysium,271,220649.905,219760.16
Caelum-Elysium,272,189187.269,187046.41
Caelum-Elysium,273,218284.245,213117.058
Caelum-Elysium,274,,231015.221
Caelum-Elysium,275,127132.863,131276.966
Caelum-Elysium,276,146777.477,152498.492
Caelum-Elysium,277,136864.667,132778.221
Caelum-Elysium,278,216152.621,221587.804
Caelum-Elysium,279,216640.156,221473.846
Caelum-Elysium,280,2114996.77,2213252.857
Caelum-Elysium,281,319006.545,323926.599
Caelum-Elysium,282,,299531.904
Caelum-Elysium,283,143086.626,142557.73
Caelum-Elysium,284,857722.733,835229.562
Caelum-Elysium,285,169111.938,166711.626
Caelum-Elysium,286,1111383.461,1132143.553
Caelum-Elysium,287,306656.804,311670.125
Caelum-Elysium,288,140265.466,137707.853
Caelum-Elysium,289,189685.014,181568.682
Caelum-Elysium,290,587575.941,582302.573
Caelum-Elysium,291,738129.461,703802.203
Caelum-Elysium,292,157497.491,164347.836
Caelum-Elysium,293,130776.153,136895.311
Caelum-Elysium,294,154895.823,150597.977
Caelum-Elysium,295,155454.182,150566.339
Caelum-Elysium,296,282818.327,277823.596
Caelum-Elysium,297,225852.604,220760.26
Caelum-Elysium,298,230062.94,234906.834
Caelum-Elysium,299,155706.432,161523.086
Caelum-Elysium,300,172006.6,173103.607
Caelum-Elysium,301,185202.685,178541.394
Caelum-Elysium,302,150765.853,157284.15
Caelum-Elysium,303,185563.431,186370.144
Caelum-Elysium,304,369067.82,364853.944
Caelum-Elysium,305,217347.523,216296.706
Caelum-Elysium,306,137169.317,138843.21
Caelum-Elysium,307,141331.005,144796.38
Caelum-Elysium,308,301188.847,307360.57
Caelum-Elysium,309,764460.125,758759.119
Caelum-Elysium,310,174151.4,174167.748
Caelum-Elysium,311,147666.361,146985.493
Caelum-Elysium,312,124085.024,125528.709
Caelum-Elysium,313,355410.266,370813.948
Caelum-Elysium,314,227331.47,216745.252
Caelum-Elysium,315,127942.898,133459.977
Caelum-Elysium,316,183666.026,187270.111
Caelum-Elysium,317,141130.499,141541.298
Caelum-Elysium,318,129058.338,127199.856
Caelum-Elysium,319,177403.31,181256.502
Caelum-Elysium,320,316968.269,322324.716
Caelum-Elysium,321,281779.959,286249.379
Caelum-Elysium,322,132220.422,128416.224
Caelum-Elysium,323,129559.617,133237.845
Caelum-Elysium,324,141635.678,144722.111
Caelum-Elysium,325,332834.297,324531.032
Caelum-Elysium,326,146583.073,140838.481
Caelum-Elysium,327,184384.584,184348.538
Caelum-Elysium,328,141260.712,140253.823
Caelum-Elysium,329,137105.538,133387.192
Caelum-Elysium,330,311325.748,127059.364
Caelum-Elysium,331,133845.915,134837.859
Caelum-Elysium,332,300652.412,300917.562
Caelum-Elysium,333,158814.691,162286.908
Caelum-Elysium,334,147290.231,141159.168
Caelum-Elysium,335,129899.501,135172.1
